t,price_raw,price_reg,reg_term,energy,time,lamE,lamT,E_eff,T_eff,energy_prev,time_prev,E_eff_prev,T_eff_prev,residE_prev,residT_prev,residE,residT,violE,violT,csE,csT,dx1
481,5.553133154705504,5.553134072227996,9.175224916486866e-07,10.652512178127255,4.131857027199679,0.43868262991016843,0.7571010095100743,10.658023944865253,4.135651514265112,10.653145536899286,4.131968379157783,10.658174823462138,4.135765425660184,-0.0050292865628520644,-0.0037970465024006472,-0.005511766737997803,-0.003794487065432506,0.0,0.0,0.0024179163280762667,0.0028728099878118697,0.000539383893033571
482,5.553474535432049,5.553475452923787,9.17491738032356e-07,10.651917340587019,4.131748842211902,0.4385723945754085,0.7570251197687656,10.657858591863112,4.135537679653148,10.652512178127255,4.131857027199679,10.658023944865253,4.135651514265112,-0.005511766737997803,-0.003794487065432506,-0.00594125127609324,-0.003788837441246251,0.0,0.0,0.002605668798930414,0.0028682451177438266,0.0005137892889391725
483,5.553794979442435,5.5537958969064425,9.174640076252247e-07,10.651364552086545,4.131644044169762,0.4384535695498866,0.7569493430199407,10.65768035432483,4.135424014529911,10.651917340587019,4.131748842211902,10.657858591863112,4.135537679653148,-0.00594125127609324,-0.003788837441246251,-0.006315802238285428,-0.0037799703601493206,0.0,0.0,0.00276918603594741,0.002861246080749877,0.0004859908274567424
484,5.554092967239415,5.554093884678945,9.174395308409812e-07,10.650856951397959,4.131542828115917,0.4383272535051209,0.7568737436127376,10.657490880257681,4.135310615419106,10.651364552086545,4.131644044169762,10.65768035432483,4.135424014529911,-0.006315802238285428,-0.0037799703601493206,-0.00663392885972236,-0.003767787303189607,0.0,0.0,0.0029078318170304607,0.002851739281301659,0.00045623289223103487
485,5.554367175141934,5.554368092560442,9.174185080969663e-07,10.650397274024831,4.1314453632453745,0.43819457492792646,0.7567983878666739,10.65729186239189,4.135197581800011,10.650856951397959,4.131542828115917,10.657490880257681,4.135310615419106,-0.00663392885972236,-0.003767787303189607,-0.006894588367059029,-0.003752218554636144,0.0,0.0,0.0030211712188064578,0.002839672953072055,0.00042476881328223904
486,5.554616480603254,5.554617398004363,9.174011091268532e-07,10.649987841253324,4.131351792201489,0.43805668316058527,0.7567233434955811,10.657085024740878,4.135085015243371,10.650397274024831,4.1314453632453745,10.65729186239189,4.135197581800011,-0.006894588367059029,-0.003752218554636144,-0.007097183487553949,-0.003733223041882283,0.0,0.0,0.003108968658339958,0.0028250170222679054,0.0003918588030661374
487,5.554839965931219,5.5548408833186915,9.173874725265974e-07,10.649630552493232,4.131262230583333,0.4379147394908342,0.7566486790347435,10.656872109236252,4.134973018552115,10.649987841253324,4.131351792201489,10.657085024740878,4.135085015243371,-0.007097183487553949,-0.003733223041882283,-0.007241556743020183,-0.003710787968781659,0.0,0.0,0.0031711844346277774,0.0028077628147566615,0.0003582468816582845
488,5.555036920419555,5.5550378377972605,9.173777055294534e-07,10.649326880890598,4.1311767666632715,0.4377699083559738,0.7565744632753679,10.65665486253396,4.134861694913052,10.649630552493232,4.131262230583333,10.656872109236252,4.134973018552115,-0.007241556743020183,-0.003710787968781659,-0.007327981643362236,-0.003684928249780839,0.0,0.0,0.003207969852448944,0.002787922612786179,0.00034185600247281793
489,5.555206840910516,5.555207758282401,9.173718840046385e-07,10.649077872170047,4.131095461312039,0.43762334872310654,0.7565007647103723,10.65643502308466,4.1347511470655585,10.649326880890598,4.1311767666632715,10.65665486253396,4.134861694913052,-0.007327981643362236,-0.003684928249780839,-0.0073571509146130865,-0.0036556857535190446,0.0,0.0,0.003219661020314245,0.002765529068077971,0.0003252216400939403
490,5.555349430820357,5.55535034819041,9.17370052673114e-07,10.648884146642125,4.131018348127194,0.43747620570481427,0.756427650995302,10.656214308557221,4.134641476492953,10.649077872170047,4.131095461312039,10.65643502308466,4.1347511470655585,-0.0073571509146130865,-0.0036556857535190446,-0.007330161915096056,-0.003623128365759065,0.0,0.0,0.0032067714218181574,0.002740634478965577,0.00030845288790772203
491,5.555464597669534,5.555465515041759,9.173722255329879e-07,10.64874590428923,4.130945433759345,0.43732960246651237,0.7563551884279868,10.655994403699768,4.13453278264198,10.648884146642125,4.131018348127194,10.656214308557221,4.134641476492953,-0.007330161915096056,-0.003623128365759065,-0.0072484994105384,-0.0035873488826343447,0.0,0.0,0.0031699833656895077,0.0027133099400818276,0.00029165753431639334
492,5.555552449169721,5.555553366548107,9.173783864860973e-07,10.648662932822976,4.130876698429318,0.4371846324783016,0.7562834414503341,10.655776948717453,4.134425162175502,10.64874590428923,4.130945433759345,10.655994403699768,4.13453278264198,-0.0072484994105384,-0.0035873488826343447,-0.007114015894476466,-0.003548463746184005,0.0,0.0,0.00311013842427149,0.0026836443738257844,0.00027494130949120746
493,5.555613287929041,5.555614205317531,9.173884901565114e-07,10.64863461858658,4.130812096628107,0.43704235216041204,0.7562124721754104,10.655563528240618,4.134318708263116,10.648662932822976,4.130876698429318,10.655776948717453,4.134425162175502,-0.007114015894476466,-0.003548463746184005,-0.006928909654037696,-0.0035066116350090937,0.0,0.0,0.0030282269731076216,0.002651743453469285,0.00025840714566833926
494,5.555647604845711,5.555648522248174,9.174024628909396e-07,10.648659960157687,4.130751557990333,0.43690377396733127,0.7561423399427103,10.655355660950997,4.1342135099140656,10.64863461858658,4.130812096628107,10.655563528240618,4.134318708263116,-0.006928909654037696,-0.0035066116350090937,-0.006695700793310166,-0.0034619519237324425,0.0,0.0,0.0029253769459532657,0.0026177284283802164,0.0002421544450047591
495,5.555656071268335,5.555656988688539,9.174202039303039e-07,10.648737584490576,4.130694988330859,0.43676985995146506,0.7560731009042356,10.655154789927197,4.134109651356353,10.648659960157687,4.130751557990333,10.655355660950997,4.1342135099140656,-0.006695700793310166,-0.0034619519237324425,-0.006417205436621387,-0.0034146630254943133,0.0,0.0,0.0028028419198329033,0.0025817348622285243,0.00022627848682559254
496,5.55563953000837,5.5556404474499566,9.174415867411107e-07,10.6488657654217,4.130642270833261,0.43664151584273264,0.7560048076437258,10.654962273764099,4.134007211465589,10.648737584490576,4.130694988330859,10.655154789927197,4.134109651356353,-0.006417205436621387,-0.0034146630254943133,-0.006096508342398721,-0.0033649406323279507,0.0,0.0,0.002661988643972843,0.0025439112954756494,0.00021086979658317144
497,5.555598985296765,5.555599902763225,9.174664604946392e-07,10.649042444349066,4.130593267377961,0.43651958567588467,0.7559375088310792,10.654779378513826,4.133906263246619,10.6488657654217,4.130642270833261,10.654962273764099,4.134007211465589,-0.006096508342398721,-0.0033649406323279507,-0.005736934164760399,-0.003312995868657964,0.0,0.0,0.0025042841246510367,0.0025044178437209587,0.0001960135871547843
498,5.555535591782439,5.555536509277091,9.174946516814258e-07,10.64926525288438,4.13054781999711,0.43640484699258947,0.755871248913706,10.654607270488885,4.133806873370559,10.649042444349066,4.130593267377961,10.654779378513826,4.133906263246619,-0.005736934164760399,-0.003312995868657964,-0.005342017604505145,-0.0032590533734486726,0.0,0.0,0.002331282375325787,0.002463424743665075,0.00021255384220154303
499,5.555450642675149,5.5554515602011145,9.175259658480102e-07,10.64953153726691,4.130505752442685,0.4362980066404994,0.755806067846237,10.65444700996075,4.133709101769355,10.64926525288438,4.13054781999711,10.654607270488885,4.133806873370559,-0.005342017604505145,-0.0032590533734486726,-0.004915472693840073,-0.00320334932666988,0.0,0.0,0.0021446109380182294,0.002421110858528253,0.00024178090862517763
500,5.555345557139136,5.555346474699325,9.175601894424498e-07,10.649838384319853,4.13046687185367,0.4361996971866226,0.7557420008597037,10.654299545779933,4.1336130012895556,10.64953153726691,4.130505752442685,10.65444700996075,4.133709101769355,-0.004915472693840073,-0.00320334932666988,-0.004461161460080021,-0.0031461294358852143,0.0,0.0,0.0019459572779875363,0.0023776621548395028,0.0002690159527866848
501,5.555221867047164,5.555222784644256,9.175970917546698e-07,10.650182648723643,4.1304309705078674,0.43611047395742103,0.755679078270986,10.654165710936132,4.133518617406479,10.649838384319853,4.13046687185367,10.654299545779933,4.1336130012895556,-0.004461161460080021,-0.0031461294358852143,-0.00398306221248923,-0.003087646898611851,0.0,0.0,0.0017370551492905722,0.0023332701623692722,0.0002940997287603313
502,5.5550812032067,5.555082120843127,9.176364269373753e-07,10.650560981376088,4.13039782764354,0.43603081271317123,0.7556173253330137,10.654046219069757,4.13342598799952,10.650182648723643,4.1304309705078674,10.654165710936132,4.133518617406479,-0.00398306221248923,-0.003087646898611851,-0.003485237693668708,-0.003028160355980525,0.0,0.0,0.0015196710240689452,0.0022881304288654707,0.0003168924390964399
503,5.554925281171339,5.554926198849276,9.176779360929084e-07,10.650969858606487,4.130367211335924,0.4359611079592979,0.7555567621258942,10.653941661938948,4.133335143188841,10.650560981376088,4.13039782764354,10.654046219069757,4.13342598799952,-0.003485237693668708,-0.003028160355980525,-0.0029718033324606097,-0.00296793185291655,0.0,0.0,0.001295590673456661,0.002242440980999934,0.0003372743204012539
504,5.554755886751059,5.554756804472409,9.17721349411173e-07,10.65140561200972,4.130338880413579,0.43590167189264867,0.7554974034888359,10.653852507838973,4.133246105233254,10.650969858606487,4.130367211335924,10.653941661938948,4.133335143188841,-0.0029718033324606097,-0.00296793185291655,-0.0024468958292533927,-0.0029072248196744255,0.0,0.0,0.0010666059829187028,0.0021964008026223274,0.0003551460685367292
505,5.554574861334585,5.554575779100973,9.177663883435594e-07,10.651864458667337,4.130312586399606,0.4358527339760636,0.7554392589924424,10.653779100964096,4.133158888488664,10.65140561200972,4.130338880413579,10.653852507838973,4.133246105233254,-0.0024468958292533927,-0.0029072248196744255,-0.0019146422967590837,-0.002846302089057673,0.0,0.0,0.0008345020796286563,0.0021502083410263693,0.0003704291039464948
506,5.554384087135843,5.554385004948611,9.178127677976637e-07,10.652342531524807,4.130288075462899,0.4358144411301284,0.7553823329506612,10.653721661695192,4.133073499425992,10.651864458667337,4.130312586399606,10.653779100964096,4.133158888488664,-0.0019146422967590837,-0.002846302089057673,-0.0013791301703847125,-0.0027854239630924482,0.0,0.0,0.0006010448444519123,0.00210406005149745,0.00038306567877299975
507,5.55418547247463,5.554186390334828,9.17860198337554e-07,10.652835909698394,4.130265090364887,0.4357868585267207,0.7553266244713993,10.653680287790081,4.132989936707099,10.652342531524807,4.130288075462899,10.653721661695192,4.133073499425992,-0.0013791301703847125,-0.0027854239630924482,-0.0008443780916866928,-0.0027248463422120395,0.0,0.0,0.00036796887598493117,0.0020581489898662594,0.0003930188285826661
508,5.5539809371987765,5.553981855107165,9.179083883743592e-07,10.653340648490662,4.13024337238755,0.435769970964887,0.7552721275445551,10.65365495644733,4.132908191316833,10.652835909698394,4.130265090364887,10.653680287790081,4.132989936707099,-0.0008443780916866928,-0.0027248463422120395,-0.00031430795666764766,-0.0026648189292828306,0.0,0.0,0.00013696596915109378,0.002012663462240447,0.00040027217255184485
509,5.553772398403586,5.553773316360632,9.179570463320983e-07,10.653852808918092,4.130222663255901,0.43576368480575367,0.7552188311659694,10.653645527208631,4.132828246748954,10.653340648490662,4.13024337238755,10.65365495644733,4.132908191316833,-0.00031430795666764766,-0.0026648189292828306,0.000207281709460716,-0.0026055834930529542,0.000207281709460716,0.0,9.032584150743726e-05,0.001967785720128796,0.000404829549736732
510,5.553561756682164,5.553562674688047,9.180058827738752e-07,10.654368486657708,4.130202707097078,0.4357678304399429,0.7551667194961084,10.653651745659914,4.132750079244163,10.653852808918092,4.130222663255901,10.653645527208631,4.132828246748954,0.000207281709460716,-0.0026055834930529542,0.000716740997793508,-0.002547372147084559,0.000716740997793508,0.0,0.00031233266959583686,0.0019236906676496045,0.0004067145062221325
511,5.5533508817631425,5.553351799817755,9.18054612473902e-07,10.654883839763166,4.13018325183477,0.43578216525989877,0.7551157720531667,10.653673247889849,4.13267365807975,10.654368486657708,4.130202707097078,10.653651745659914,4.132750079244163,0.000716740997793508,-0.002547372147084559,0.0012105918733169574,-0.0024904062449806474,0.0012105918733169574,0.0,0.0005275543478001007,0.0018805450344045894,0.00040597005581202467
512,5.553141600236377,5.5531425183393335,9.181029564211618e-07,10.655395116210245,4.130164051426685,0.4358063770973651,0.7550659639282671,10.653709565646048,4.132598945892401,10.654883839763166,4.13018325183477,10.653673247889849,4.13267365807975,0.0012105918733169574,-0.0024904062449806474,0.001685550564197058,-0.0024348944657157645,0.001685550564197058,0.0,0.0007345736847971395,0.0018385059368192765,0.0004026572786781018
513,5.552935685361139,5.552936603511783,9.181506437412683e-07,10.655898687273838,4.130144869986017,0.43584008810864905,0.7550172660389528,10.653760132162974,4.132525899058429,10.655395116210245,4.130164051426685,10.653709565646048,4.132598945892401,0.001685550564197058,-0.0024348944657157645,0.0021385551108643597,-0.0023810290724117777,0.0021385551108643597,0.0,0.0009320680479443243,0.0017977180606116043,0.00039685651468297523
514,5.552734838135191,5.552735756332604,9.181974135231974e-07,10.656391044827775,4.130125475347027,0.43588285921086634,0.7549696454575046,10.653824288816299,4.132454468186257,10.655898687273838,4.130144869986017,10.653760132162974,4.132525899058429,0.0021385551108643597,-0.0023810290724117777,0.0025667560114754906,-0.0023289928392298265,0.0025667560114754906,0.0,0.001118804949178616,0.001758318898106409,0.0003886592980712023
515,5.552540682924506,5.552541601167523,9.182430165345167e-07,10.656868848259517,4.130105647122965,0.43593419433109587,0.75492306560072,10.653901291496643,4.13238459840108,10.656391044827775,4.130125475347027,10.653824288816299,4.132454468186257,0.0025667560114754906,-0.0023289928392298265,0.0029675567628739685,-0.002278951278114505,0.0029675567628739685,0.0,0.0012936594665552584,0.0017204328852288811,0.000378177451046929
516,5.552354756254358,5.552355674541575,9.182872168286249e-07,10.657328941784927,4.130085177703624,0.4359935454663533,0.7548774865751577,10.65399031819953,4.132316229862736,10.656868848259517,4.130105647122965,10.653901291496643,4.13238459840108,0.0029675567628739685,-0.002278951278114505,0.0033386235853978263,-0.0022310521591126786,0.0033386235853978263,0.0,0.0014556183339751868,0.0016841710462890578,0.00036553646965062575
517,5.552178496645972,5.5521794149757655,9.183297932201348e-07,10.657768370888089,4.1300638723991225,0.43606031793806127,0.7548328655319755,10.654090476907092,4.132249298297963,10.657328941784927,4.130085177703624,10.65399031819953,4.132316229862736,0.0033386235853978263,-0.0022310521591126786,0.003677893980997382,-0.0021854258988405206,0.003677893980997382,0.0,0.0016037836186962003,0.0016496312936295835,0.0003508743028037178
518,5.552013236323624,5.552014154694165,9.18370540621198e-07,10.658184399468922,4.1300415505509305,0.4361338758176812,0.7547891570139986,10.654200813726522,4.132183735520998,10.657768370888089,4.1300638723991225,10.654090476907092,4.132249298297963,0.003677893980997382,-0.0021854258988405206,0.003983585742400209,-0.0021421849700677953,0.003983585742400209,0.0,0.001737376689485058,0.0016168979877255291,0.0003343406619687947
519,5.551860194196921,5.5518611126061925,9.184092712321937e-07,10.658574525100478,4.130018046616937,0.4362135475325292,0.7547463133145973,10.654320321298794,4.1321194699718955,10.658184399468922,4.1300415505509305,10.654200813726522,4.132183735520998,0.003983585742400209,-0.0021421849700677953,0.0042542038016843975,-0.0021014233549587757,0.0042542038016843975,0.0,0.0018557413322591234,0.0015860415298683283,0.000316095757400508
520,5.55172046932804,5.551721387773855,9.184458155799342e-07,10.658936492057153,4.129993210952969,0.4362986316085629,0.7547042848474981,10.654447947412844,4.132056427271247,10.658574525100478,4.130018046616937,10.654320321298794,4.1321194699718955,0.0042542038016843975,-0.0021014233549587757,0.00448854464430859,-0.002063216318278549,0.00448854464430859,0.0,0.0019583458862257814,0.0015571181959721002,0.0002963087151828416
521,5.551595035637606,5.551595954117629,9.184800233978075e-07,10.659268302305659,4.129966910542748,0.4363884025014491,0.7546630205211325,10.654582603752173,4.131994530781698,10.658936492057153,4.129993210952969,10.654447947412844,4.132056427271247,0.00448854464430859,-0.002063216318278549,0.004685698553485551,-0.0020276202389499787,0.004685698553485551,0.0,0.0020447845063589105,0.0015301700139957715,0.00027515620268905215
522,5.55148473768999,5.551485656201755,9.185117643436752e-07,10.659568224368043,4.129939029616711,0.43648211647251883,0.7546224681163536,10.654723174708778,4.13193370217453,10.659268302305659,4.129966910542748,10.654582603752173,4.131994530781698,0.004685698553485551,-0.0020276202389499787,0.0048450496592646886,-0.001994672557819044,0.0048450496592646886,0.0,0.0021147775296903077,0.0015052247286653669,0.00025282097354996873
523,5.5513902869629055,5.551391205503834,9.185409285527295e-07,10.659834799839235,4.129909469756441,0.4365790174657041,0.7545825746651972,10.654868526198555,4.1318738619977955,10.659568224368043,4.129939029616711,10.654723174708778,4.13193370217453,0.0048450496592646886,-0.001994672557819044,0.004966273640679475,-0.0019643922413541404,0.004966273640679475,0.0,0.0021681708665136704,0.0014822961551333447,0.00022949020022202806
524,5.551312260243381,5.551313178810808,9.185674270238687e-07,10.66006684810607,4.129878150579309,0.4366783429385177,0.7545432868203701,10.655017514407776,4.131814930230555,10.659834799839235,4.129909469756441,10.654868526198555,4.1318738619977955,0.004966273640679475,-0.0019643922413541404,0.005049333698293523,-0.0019367796512463897,0.005049333698293523,0.0,0.0022049346723144333,0.001461384083898261,0.0002053543536391934
525,5.551251098251961,5.5512520168431525,9.185911918396807e-07,10.660263468654808,4.129845009744561,0.43677932961248356,0.7545045512273452,10.655168994418725,4.131756826841018,10.66006684810607,4.129878150579309,10.655017514407776,4.131814930230555,0.005049333698293523,-0.0019367796512463897,0.005094474236083002,-0.0019118170964569359,0.005094474236083002,0.0,0.0022251610415644028,0.0014424747003910065,0.00018060546451016609
526,5.551207105512401,5.551208024124578,9.186121762213069e-07,10.660424041340411,4.129810002970349,0.43688121909720523,0.754466314885416,10.655321828645807,4.131699472328124,10.660263468654808,4.129845009744561,10.655168994418725,4.131756826841018,0.005094474236083002,-0.0019118170964569359,0.005102212694604091,-0.0018894693577751198,0.005102212694604091,0.0,0.002229060902111872,0.0014255409834495083,0.00015543574867994675
527,5.551180451224017,5.551181369854371,9.186303544209977e-07,10.660548224590586,4.1297731039178505,0.43698326335109733,0.7544285254982606,10.655474895026646,4.13164278824739,10.660424041340411,4.129810002970349,10.655321828645807,4.131699472328124,0.005102212694604091,-0.0018894693577751198,0.005073329563940021,-0.0018696843295398224,0.005073329563940021,0.0,0.00221696010890611,0.0014105431918819322,0.00014759867716468937
528,5.551171171107879,5.5511720897536,9.186457214564033e-07,10.660635951604775,4.1297343039466,0.4370847299423761,0.7543911318116697,10.655627094913564,4.131586697717505,10.660548224590586,4.1297731039178505,10.655474895026646,4.13164278824739,0.005073329563940021,-0.0018696843295398224,0.005008856691210539,-0.0018523937709042926,0.005008856691210539,0.0,0.0021892947741978222,0.001397429433393376,0.00015520063097186135
529,5.5511791701912525,5.551180088849545,9.186582926919871e-07,10.660687424621292,4.129693611745686,0.43718490707620034,0.7543540839362516,10.6557773606143,4.131531125904377,10.660635951604775,4.1297343039466,10.655627094913564,4.131586697717505,0.005008856691210539,-0.0018523937709042926,0.004910064006992343,-0.001837514158691711,0.004910064006992343,0.0,0.002146605876635143,0.0013861363098997775,0.00016276815047561795
530,5.551204226488482,5.551205145156586,9.186681032740659e-07,10.66070310733861,4.129651052846331,0.43728310835634016,0.7543173336530777,10.65592466253451,4.1314760004796165,10.660687424621292,4.129693611745686,10.6557773606143,4.131531125904377,0.004910064006992343,-0.001837514158691711,0.004778444804101056,-0.0018249476332856673,0.004778444804101056,0.0,0.002089533197046513,0.0013765896327965392,0.00017023377584526894
531,5.551245995531078,5.551246914206285,9.186752074271402e-07,10.660683715588188,4.129606669022153,0.4373786772524222,0.7542808347004121,10.656068015878633,4.131421252050618,10.66070310733861,4.129651052846331,10.65592466253451,4.1314760004796165,0.004778444804101056,-0.0018249476332856673,0.004615699709555443,-0.0018145830284650444,0.004615699709555443,0.0,0.002018808633559749,0.0013687052013438153,0.00017753235340940061
532,5.551304015694398,5.551304934374075,9.186796776201924e-07,10.660630206366925,4.129560517583977,0.4374709912466133,0.7542445430398428,10.65620648686992,4.131366814559764,10.660683715588188,4.129606669022153,10.656068015878633,4.131421252050618,0.004615699709555443,-0.0018145830284650444,0.004423719497005152,-0.0018062969757872693,0.004423719497005152,0.0,0.0019352489533518134,0.001362389637096919,0.00018460173634817794
533,5.55137771426387,5.5513786329454735,9.186816036125152e-07,10.660543765347095,4.129512670576878,0.4375594656365534,0.754208417100327,10.65633919845483,4.131312625650491,10.660630206366925,4.129560517583977,10.65620648686992,4.131366814559764,0.004423719497005152,-0.0018062969757872693,0.004204566892264339,-0.0017999550736131908,0.004204566892264339,0.0,0.001839748042612328,0.0013575412669215073,0.00019138299448855515
534,5.551466414179339,5.5514673328604305,9.186810913894607e-07,10.660425792989797,4.129463213887435,0.43764355697439866,0.7541724179988548,10.656465335461599,4.1312586269982825,10.660543765347095,4.129512670576878,10.65633919845483,4.131312625650491,0.004204566892264339,-0.0017999550736131908,0.003960457528197736,-0.0017954131108472993,0.003960457528197736,0.0,0.001733268719886492,0.0013540510471145536,0.00019782076796794095
535,5.551569341392741,5.551570260071004,9.186782619991592e-07,10.660277889395694,4.129412246269894,0.43772276612496264,0.7541365097366378,10.656584149187443,4.131204764604957,10.660425792989797,4.129463213887435,10.656465335461599,4.1312586269982825,0.003960457528197736,-0.0017954131108472993,0.003693740208250418,-0.001792518335062887,0.003693740208250418,0.0,0.0016168341813023685,0.0013518035208432548,0.00020386359174446038
536,5.551685632771124,5.551686551444375,9.186732503018417e-07,10.660101838032817,4.129359878300159,0.4377966409291276,0.7541006593699365,10.656694961393692,4.1311509890549045,10.660277889395694,4.129412246269894,10.656584149187443,4.131204764604957,0.003693740208250418,-0.001792518335062887,0.0034068766391257554,-0.001791110754745695,0.0034068766391257554,0.0,0.0014915191486691716,0.0013506778011583133,0.00020946418417880608
537,5.551814344474618,5.5518152631408215,9.186662036437876e-07,10.65989958848637,4.12930623126694,0.43786477846191013,0.7540648371548416,10.656797167692865,4.1310972557322625,10.660101838032817,4.129359878300159,10.656694961393692,4.1311509890549045,0.0034068766391257554,-0.001791110754745695,0.0031024207935050896,-0.0017910244653220886,0.0031024207935050896,0.0,0.0013584407934437296,0.0013505485717834381,0.00021457969835770148
538,5.551954460864855,5.551955379522135,9.18657280468272e-07,10.659673238422068,4.12925143609481,0.43792682687778023,0.7540290166655352,10.65689024031667,4.131043524998303,10.65989958848637,4.12930623126694,10.656797167692865,4.1310972557322625,0.0031024207935050896,-0.0017910244653220886,0.002782998105397283,-0.0017920889034925835,0.002782998105397283,0.0,0.0012187495295035062,0.00135128703367773,0.0002227576295185945
539,5.552104903325646,5.552105821972295,9.186466488760432e-07,10.659425014732868,4.1291956319458345,0.43798248683988816,0.7539931748874654,10.656973730259832,4.130989762331199,10.659673238422068,4.12925143609481,10.65689024031667,4.131043524998303,0.002782998105397283,-0.0017920889034925835,0.0024512844730359973,-0.0017941303853641344,0.0024512844730359973,0.0,0.001073619669452311,0.0013527620654227755,0.00023571200722944863
540,5.552264539741036,5.552265458375521,9.186344851478855e-07,10.659157254295131,4.129138965055803,0.4380315125293489,0.7539572922797582,10.657047268794024,4.130935938419637,10.659425014732868,4.1291956319458345,10.656973730259832,4.130989762331199,0.0024512844730359973,-0.0017941303853641344,0.002109985501107303,-0.001796973363834553,0.002109985501107303,0.0,0.0009242401404650282,0.0013548411716955483,0.0002472054541516355
541,5.552432194167151,5.5524331127881235,9.186209722418653e-07,10.658872384358805,4.129081587555883,0.4380737122393711,0.7539213528124815,10.657110568359057,4.130882029218722,10.659157254295131,4.129138965055803,10.657047268794024,4.130935938419637,0.002109985501107303,-0.001796973363834553,0.0017618159997478955,-0.0018004416628389919,0.0017618159997478955,0.0,0.0007718052752922794,0.0013573914141075266,0.00025718108669185356
542,5.552606656403378,5.552607575009676,9.186062982775962e-07,10.658572902650613,4.129023656142569,0.43810894855936605,0.7538853439792247,10.65716342283905,4.130828015968837,10.658872384358805,4.129081587555883,10.657110568359057,4.130882029218722,0.0017618159997478955,-0.0018004416628389919,0.0014094798115635854,-0.0018043598262682536,0.0014094798115635854,0.0,0.0006175057182597757,0.0013602804282885365,0.00026559453662765455
543,5.5527866917037825,5.552787610294438,9.1859065501958e-07,10.658261357445465,4.1289653308054985,0.43813713815559735,0.7538492567826993,10.657205707233397,4.130773885174049,10.658572902650613,4.129023656142569,10.65716342283905,4.130828015968837,0.0014094798115635854,-0.0018043598262682536,0.0010556502120682154,-0.0018085543685506522,0.0010556502120682154,0.0,0.00046251956280891736,0.0013633773665830133,0.0002724139578406322
544,5.552971050569089,5.552971969143325,9.185742363713449e-07,10.657940327758295,4.128906773600361,0.4381582511598387,0.7538130856953283,10.657237376739758,4.130719628542993,10.658261357445465,4.1289653308054985,10.657205707233397,4.130773885174049,0.0010556502120682154,-0.0018085543685506522,0.0007029510185372345,-0.0018128549426315033,0.0007029510185372345,0.0,0.00030800378893330204,0.001366553778223081,0.00027761993576376893
545,5.55315847767205,5.553159396229287,9.185572368916282e-07,10.657612403507853,4.128848147183711,0.43817231018020947,0.7537768285964758,10.657258465270314,4.130665242894714,10.657940327758295,4.128906773600361,10.657237376739758,4.130719628542993,0.0007029510185372345,-0.0018128549426315033,0.0003539382375397082,-0.0018170957110026364,0.0003539382375397082,0.0,0.0001550859352038857,0.0013696846422958256,0.0002812055988532131
546,5.553347721905594,5.553348640445444,9.185398503432652e-07,10.6572801666014,4.128789613848655,0.4381793889449603,0.7537404866822557,10.65726908341744,4.130610730023383,10.657612403507853,4.128848147183711,10.657258465270314,4.130665242894714,0.0003539382375397082,-0.0018170957110026364,1.1083183959925691e-05,-0.0018211161747281324,1.1083183959925691e-05,0.0,4.856422775124825e-06,0.0013726489918445104,0.0002831759394493924
547,5.553537546423472,5.55353846494574,9.185222682850059e-07,10.656946176770008,4.128731335818968,0.43817961060863947,0.7537040643587611,10.657269415912959,4.130556096538141,10.6572801666014,4.128789613848655,10.65726908341744,4.130610730023383,1.1083183959925691e-05,-0.0018211161747281324,-0.0003232391429506265,-0.0018247607191730353,0.0,0.0,0.00014163680179157587,0.0013753295705229327,0.00028354688777983166
548,5.553726734956453,5.553727653461132,9.185046787154663e-07,10.656612943141816,4.128673470178141,0.43817314582578043,0.7536675691443777,10.65725971873867,4.130501353716566,10.656946176770008,4.128731335818968,10.657269415912959,4.130556096538141,-0.0003232391429506265,-0.0018247607191730353,-0.000646775596853999,-0.0018278835384251124,0.0,0.0,0.00028339969791686345,0.0013776165430838781,0.000282347837027559
549,5.55391410055558,5.553915019042845,9.184872647753968e-07,10.65628290798597,4.1286161693997885,0.43816021031384333,0.7536310114736092,10.657240315470766,4.130446517210414,10.656612943141816,4.128673470178141,10.65725971873867,4.130501353716566,-0.000646775596853999,-0.0018278835384251124,-0.0009574074847957803,-0.0018303478106256321,0.0,0.0,0.0004194978648941669,0.0013794068718703013,0.0002796188858674756
550,5.554098495999614,5.5540994144698175,9.184702035219291e-07,10.655958439384783,4.128559582174616,0.43814106216414744,0.7535944045173967,10.65721159324622,4.1303916067760955,10.65628290798597,4.1286161693997885,10.657240315470766,4.130446517210414,-0.0009574074847957803,-0.0018303478106256321,-0.0012531538614375393,-0.001832024601479354,0.0,0.0,0.0005490581639053463,0.0013806034886130547,0.0002754087529081402
551,5.554278819865767,5.5542797383194324,9.184536647811806e-07,10.65564181030014,4.128503851087669,0.4381159990869187,0.7535577640253671,10.657173998630379,4.13033664603805,10.655958439384783,4.128559582174616,10.65721159324622,4.1303916067760955,-0.0012531538614375393,-0.001832024601479354,-0.0015321883302394923,-0.0018327949503813556,0.0,0.0,0.0006712762210921929,0.001381116864726358,0.00026977703184059615
